sites,study_id,reference,doi_link,google_drive_link,data_quality,data_quality_explanation,data_stripped,sum_total_richness,sum_total_abundance,biodiversity_metrics,method,taxa,continent,country,treatment,season,forest_type,elevation,canopy_height,latitude,longitude,study_start_date,study_end_date,driver_of_stratification,other_data_of_interest,additional_notes,...28
6,Orians_1969,"Orians, G. H. (1969). The number of bird species in some tropical forests. Ecology, 50(5), 783-801.",NA,https://drive.google.com/file/d/1oz2cl6SedVbe2eI92zIdrkOCp68jaeEG/view?usp=sharing,1,NA,Yes,26,NA,Richness - 5 categories of height,Human observation,Birds,NA,Costa Rica,Unlogged,Wet,Montane rainforest,1950.0,20,10.145548,-84.091737,24898.0,24990.0,Forest structure,"Foliage density, forest structure",Barba,NA
1,Plank_2012,"Plank, M., Fiedler, K., & Reiter, G. (2012). Use of forest strata by bats in temperate forests. Journal of Zoology, 286(2), 154-162.",doi:10.1111/j.1469-7998.2011.00859.x,https://drive.google.com/file/d/1V3ulyiTG-nKiiUDbrTKauQ_JwXie4Q7B/view?usp=sharing,1,NA,Yes,20,2170,"Abundance (calls), richness - 2 categories of height",Audio devices,Bats,NA,Austria,Unlogged,Sampling combined across the year,Temperate deciduous forest,400.0,20,48.844009,15.859172,40299.0,40422.0,Forest structure/ foraging habits,"Species specific data, seasonal data",NA,NA
1,Plank_2012,"Plank, M., Fiedler, K., & Reiter, G. (2012). Use of forest strata by bats in temperate forests. Journal of Zoology, 286(2), 154-162.",doi:10.1111/j.1469-7998.2011.00859.x,https://drive.google.com/file/d/1V3ulyiTG-nKiiUDbrTKauQ_JwXie4Q7B/view?usp=sharing,1,NA,Yes,20,2170,"Abundance (calls), richness - 2 categories of height",Audio devices,Bats,NA,Austria,Unlogged,Sampling combined across the year,Temperate deciduous forest,400.0,20,48.844009,15.859172,40299.0,40422.0,Forest structure/ foraging habits,"Species specific data, seasonal data",NA,NA
1,Plank_2012,"Plank, M., Fiedler, K., & Reiter, G. (2012). Use of forest strata by bats in temperate forests. Journal of Zoology, 286(2), 154-162.",doi:10.1111/j.1469-7998.2011.00859.x,https://drive.google.com/file/d/1V3ulyiTG-nKiiUDbrTKauQ_JwXie4Q7B/view?usp=sharing,1,NA,Yes,20,2170,"Abundance (calls), richness - 2 categories of height",Audio devices,Bats,NA,Austria,Unlogged,Sampling combined across the year,Temperate deciduous forest,400.0,20,48.844009,15.859172,40299.0,40422.0,Forest structure/ foraging habits,"Species specific data, seasonal data",NA,NA
1,Plank_2012,"Plank, M., Fiedler, K., & Reiter, G. (2012). Use of forest strata by bats in temperate forests. Journal of Zoology, 286(2), 154-162.",doi:10.1111/j.1469-7998.2011.00859.x,https://drive.google.com/file/d/1V3ulyiTG-nKiiUDbrTKauQ_JwXie4Q7B/view?usp=sharing,1,NA,Yes,20,2170,"Abundance (calls), richness - 2 categories of height",Audio devices,Bats,NA,Austria,Unlogged,Sampling combined across the year,Temperate deciduous forest,400.0,20,48.844009,15.859172,40299.0,40422.0,Forest structure/ foraging habits,"Species specific data, seasonal data",NA,NA
1,Rajaonarivelo_2020,"Rajaonarivelo, J. A., Andrianarisima, A., Raherilalao, M. J., & Goodman, S. (2020). Vertical distribution and daily patterns of birds in the dry deciduous forests of central western Madagascar. Tropical Zoology, 33(1).",10.4081/tz.2020.66,https://drive.google.com/file/d/1XmS4uZ2CwsYODU50uxDOmrl9fTEJcdAy/view?usp=sharing,1,NA,Yes,37,3468,"Richness, abundance - 9 categories of height",Human observation,Birds,NA,Madagascar,Unlogged,Wet,Dry deciduous,30.0,20,-20.083333,44.533333,43125.0,43148.0,"Foliage density, food resources","Diurnal movements, temperature, vegetation data, behaviours, species specific data",NA,NA
1,Rajaonarivelo_2020,"Rajaonarivelo, J. A., Andrianarisima, A., Raherilalao, M. J., & Goodman, S. (2020). Vertical distribution and daily patterns of birds in the dry deciduous forests of central western Madagascar. Tropical Zoology, 33(1).",10.4081/tz.2020.66,https://drive.google.com/file/d/1XmS4uZ2CwsYODU50uxDOmrl9fTEJcdAy/view?usp=sharing,1,NA,Yes,37,3468,"Richness, abundance - 9 categories of height",Human observation,Birds,NA,Madagascar,Unlogged,Wet,Dry deciduous,30.0,20,-20.083333,44.533333,43125.0,43148.0,"Foliage density, food resources","Diurnal movements, temperature, vegetation data, behaviours, species specific data",NA,NA
1,Rajaonarivelo_2020,"Rajaonarivelo, J. A., Andrianarisima, A., Raherilalao, M. J., & Goodman, S. (2020). Vertical distribution and daily patterns of birds in the dry deciduous forests of central western Madagascar. Tropical Zoology, 33(1).",10.4081/tz.2020.66,https://drive.google.com/file/d/1XmS4uZ2CwsYODU50uxDOmrl9fTEJcdAy/view?usp=sharing,1,NA,Yes,37,3468,"Richness, abundance - 9 categories of height",Human observation,Birds,NA,Madagascar,Unlogged,Wet,Dry deciduous,30.0,20,-20.083333,44.533333,43125.0,43148.0,"Foliage density, food resources","Diurnal movements, temperature, vegetation data, behaviours, species specific data",NA,NA
1,Rajaonarivelo_2020,"Rajaonarivelo, J. A., Andrianarisima, A., Raherilalao, M. J., & Goodman, S. (2020). Vertical distribution and daily patterns of birds in the dry deciduous forests of central western Madagascar. Tropical Zoology, 33(1).",10.4081/tz.2020.66,https://drive.google.com/file/d/1XmS4uZ2CwsYODU50uxDOmrl9fTEJcdAy/view?usp=sharing,1,NA,Yes,37,3468,"Richness, abundance - 9 categories of height",Human observation,Birds,NA,Madagascar,Unlogged,Wet,Dry deciduous,30.0,20,-20.083333,44.533333,43125.0,43148.0,"Foliage density, food resources","Diurnal movements, temperature, vegetation data, behaviours, species specific data",NA,NA
1,Rajaonarivelo_2020,"Rajaonarivelo, J. A., Andrianarisima, A., Raherilalao, M. J., & Goodman, S. (2020). Vertical distribution and daily patterns of birds in the dry deciduous forests of central western Madagascar. Tropical Zoology, 33(1).",10.4081/tz.2020.66,https://drive.google.com/file/d/1XmS4uZ2CwsYODU50uxDOmrl9fTEJcdAy/view?usp=sharing,1,NA,Yes,37,3468,"Richness, abundance - 9 categories of height",Human observation,Birds,NA,Madagascar,Unlogged,Wet,Dry deciduous,30.0,20,-20.083333,44.533333,43125.0,43148.0,"Foliage density, food resources","Diurnal movements, temperature, vegetation data, behaviours, species specific data",NA,NA
1,Rajaonarivelo_2020,"Rajaonarivelo, J. A., Andrianarisima, A., Raherilalao, M. J., & Goodman, S. (2020). Vertical distribution and daily patterns of birds in the dry deciduous forests of central western Madagascar. Tropical Zoology, 33(1).",10.4081/tz.2020.66,https://drive.google.com/file/d/1XmS4uZ2CwsYODU50uxDOmrl9fTEJcdAy/view?usp=sharing,1,NA,Yes,37,3468,"Richness, abundance - 9 categories of height",Human observation,Birds,NA,Madagascar,Unlogged,Wet,Dry deciduous,30.0,20,-20.083333,44.533333,43125.0,43148.0,"Foliage density, food resources","Diurnal movements, temperature, vegetation data, behaviours, species specific data",NA,NA
1,Rajaonarivelo_2020,"Rajaonarivelo, J. A., Andrianarisima, A., Raherilalao, M. J., & Goodman, S. (2020). Vertical distribution and daily patterns of birds in the dry deciduous forests of central western Madagascar. Tropical Zoology, 33(1).",10.4081/tz.2020.66,https://drive.google.com/file/d/1XmS4uZ2CwsYODU50uxDOmrl9fTEJcdAy/view?usp=sharing,1,NA,Yes,37,3468,"Richness, abundance - 9 categories of height",Human observation,Birds,NA,Madagascar,Unlogged,Wet,Dry deciduous,30.0,20,-20.083333,44.533333,43125.0,43148.0,"Foliage density, food resources","Diurnal movements, temperature, vegetation data, behaviours, species specific data",NA,NA
1,Rajaonarivelo_2020,"Rajaonarivelo, J. A., Andrianarisima, A., Raherilalao, M. J., & Goodman, S. (2020). Vertical distribution and daily patterns of birds in the dry deciduous forests of central western Madagascar. Tropical Zoology, 33(1).",10.4081/tz.2020.66,https://drive.google.com/file/d/1XmS4uZ2CwsYODU50uxDOmrl9fTEJcdAy/view?usp=sharing,1,NA,Yes,37,3468,"Richness, abundance - 9 categories of height",Human observation,Birds,NA,Madagascar,Unlogged,Wet,Dry deciduous,30.0,20,-20.083333,44.533333,43125.0,43148.0,"Foliage density, food resources","Diurnal movements, temperature, vegetation data, behaviours, species specific data",NA,NA
1,Rajaonarivelo_2020,"Rajaonarivelo, J. A., Andrianarisima, A., Raherilalao, M. J., & Goodman, S. (2020). Vertical distribution and daily patterns of birds in the dry deciduous forests of central western Madagascar. Tropical Zoology, 33(1).",10.4081/tz.2020.66,https://drive.google.com/file/d/1XmS4uZ2CwsYODU50uxDOmrl9fTEJcdAy/view?usp=sharing,1,NA,Yes,37,3468,"Richness, abundance - 9 categories of height",Human observation,Birds,NA,Madagascar,Unlogged,Wet,Dry deciduous,30.0,20,-20.083333,44.533333,43125.0,43148.0,"Foliage density, food resources","Diurnal movements, temperature, vegetation data, behaviours, species specific data",NA,NA
1,Rajaonarivelo_2020,"Rajaonarivelo, J. A., Andrianarisima, A., Raherilalao, M. J., & Goodman, S. (2020). Vertical distribution and daily patterns of birds in the dry deciduous forests of central western Madagascar. Tropical Zoology, 33(1).",10.4081/tz.2020.66,https://drive.google.com/file/d/1XmS4uZ2CwsYODU50uxDOmrl9fTEJcdAy/view?usp=sharing,1,NA,Yes,37,3468,"Richness, abundance - 9 categories of height",Human observation,Birds,NA,Madagascar,Unlogged,Wet,Dry deciduous,30.0,20,-20.083333,44.533333,43125.0,43148.0,"Foliage density, food resources","Diurnal movements, temperature, vegetation data, behaviours, species specific data",NA,NA
1,Rajaonarivelo_2020,"Rajaonarivelo, J. A., Andrianarisima, A., Raherilalao, M. J., & Goodman, S. (2020). Vertical distribution and daily patterns of birds in the dry deciduous forests of central western Madagascar. Tropical Zoology, 33(1).",10.4081/tz.2020.66,https://drive.google.com/file/d/1XmS4uZ2CwsYODU50uxDOmrl9fTEJcdAy/view?usp=sharing,1,NA,Yes,37,3468,"Richness, abundance - 9 categories of height",Human observation,Birds,NA,Madagascar,Unlogged,Wet,Dry deciduous,30.0,20,-20.083333,44.533333,43125.0,43148.0,"Foliage density, food resources","Diurnal movements, temperature, vegetation data, behaviours, species specific data",NA,NA
1,Rajaonarivelo_2020,"Rajaonarivelo, J. A., Andrianarisima, A., Raherilalao, M. J., & Goodman, S. (2020). Vertical distribution and daily patterns of birds in the dry deciduous forests of central western Madagascar. Tropical Zoology, 33(1).",10.4081/tz.2020.66,https://drive.google.com/file/d/1XmS4uZ2CwsYODU50uxDOmrl9fTEJcdAy/view?usp=sharing,1,NA,Yes,37,3468,"Richness, abundance - 9 categories of height",Human observation,Birds,NA,Madagascar,Unlogged,Wet,Dry deciduous,30.0,20,-20.083333,44.533333,43125.0,43148.0,"Foliage density, food resources","Diurnal movements, temperature, vegetation data, behaviours, species specific data",NA,NA
1,Rajaonarivelo_2020,"Rajaonarivelo, J. A., Andrianarisima, A., Raherilalao, M. J., & Goodman, S. (2020). Vertical distribution and daily patterns of birds in the dry deciduous forests of central western Madagascar. Tropical Zoology, 33(1).",10.4081/tz.2020.66,https://drive.google.com/file/d/1XmS4uZ2CwsYODU50uxDOmrl9fTEJcdAy/view?usp=sharing,1,NA,Yes,37,3468,"Richness, abundance - 9 categories of height",Human observation,Birds,NA,Madagascar,Unlogged,Wet,Dry deciduous,30.0,20,-20.083333,44.533333,43125.0,43148.0,"Foliage density, food resources","Diurnal movements, temperature, vegetation data, behaviours, species specific data",NA,NA
1,Rajaonarivelo_2020,"Rajaonarivelo, J. A., Andrianarisima, A., Raherilalao, M. J., & Goodman, S. (2020). Vertical distribution and daily patterns of birds in the dry deciduous forests of central western Madagascar. Tropical Zoology, 33(1).",10.4081/tz.2020.66,https://drive.google.com/file/d/1XmS4uZ2CwsYODU50uxDOmrl9fTEJcdAy/view?usp=sharing,1,NA,Yes,37,3468,"Richness, abundance - 9 categories of height",Human observation,Birds,NA,Madagascar,Unlogged,Wet,Dry deciduous,30.0,20,-20.083333,44.533333,43125.0,43148.0,"Foliage density, food resources","Diurnal movements, temperature, vegetation data, behaviours, species specific data",NA,NA
1,Rajaonarivelo_2020,"Rajaonarivelo, J. A., Andrianarisima, A., Raherilalao, M. J., & Goodman, S. (2020). Vertical distribution and daily patterns of birds in the dry deciduous forests of central western Madagascar. Tropical Zoology, 33(1).",10.4081/tz.2020.66,https://drive.google.com/file/d/1XmS4uZ2CwsYODU50uxDOmrl9fTEJcdAy/view?usp=sharing,1,NA,Yes,37,3468,"Richness, abundance - 9 categories of height",Human observation,Birds,NA,Madagascar,Unlogged,Wet,Dry deciduous,30.0,20,-20.083333,44.533333,43125.0,43148.0,"Foliage density, food resources","Diurnal movements, temperature, vegetation data, behaviours, species specific data",NA,NA
1,Rajaonarivelo_2020,"Rajaonarivelo, J. A., Andrianarisima, A., Raherilalao, M. J., & Goodman, S. (2020). Vertical distribution and daily patterns of birds in the dry deciduous forests of central western Madagascar. Tropical Zoology, 33(1).",10.4081/tz.2020.66,https://drive.google.com/file/d/1XmS4uZ2CwsYODU50uxDOmrl9fTEJcdAy/view?usp=sharing,1,NA,Yes,37,3468,"Richness, abundance - 9 categories of height",Human observation,Birds,NA,Madagascar,Unlogged,Wet,Dry deciduous,30.0,20,-20.083333,44.533333,43125.0,43148.0,"Foliage density, food resources","Diurnal movements, temperature, vegetation data, behaviours, species specific data",NA,NA
1,Rajaonarivelo_2020,"Rajaonarivelo, J. A., Andrianarisima, A., Raherilalao, M. J., & Goodman, S. (2020). Vertical distribution and daily patterns of birds in the dry deciduous forests of central western Madagascar. Tropical Zoology, 33(1).",10.4081/tz.2020.66,https://drive.google.com/file/d/1XmS4uZ2CwsYODU50uxDOmrl9fTEJcdAy/view?usp=sharing,1,NA,Yes,37,3468,"Richness, abundance - 9 categories of height",Human observation,Birds,NA,Madagascar,Unlogged,Wet,Dry deciduous,30.0,20,-20.083333,44.533333,43125.0,43148.0,"Foliage density, food resources","Diurnal movements, temperature, vegetation data, behaviours, species specific data",NA,NA
1,Rajaonarivelo_2020,"Rajaonarivelo, J. A., Andrianarisima, A., Raherilalao, M. J., & Goodman, S. (2020). Vertical distribution and daily patterns of birds in the dry deciduous forests of central western Madagascar. Tropical Zoology, 33(1).",10.4081/tz.2020.66,https://drive.google.com/file/d/1XmS4uZ2CwsYODU50uxDOmrl9fTEJcdAy/view?usp=sharing,1,NA,Yes,37,3468,"Richness, abundance - 9 categories of height",Human observation,Birds,NA,Madagascar,Unlogged,Wet,Dry deciduous,30.0,20,-20.083333,44.533333,43125.0,43148.0,"Foliage density, food resources","Diurnal movements, temperature, vegetation data, behaviours, species specific data",NA,NA
3,Kalcounis_1999,"Kalcounis, M., Hobson, K., Brigham, R., & Hecker, K. (1999). Bat Activity in the Boreal Forest: Importance of Stand Type and Vertical Strata. Journal of Mammalogy, 80(2), 673-682. doi:10.2307/1383311",10.2307/1383311,https://drive.google.com/file/d/14gLAel9N9tpLk-bI-MVyJyVCN01rHJSI/view?usp=sharing,1,NA,Yes,NA,NA,Abundance (Passes- test statistic),Audio devices,Bats,NA,Canada,Unlogged,Summer,Jack Pine,400.0,15,54.2,-104.716667,1995.0,1995.0,Forest structure,"Stand type, speciec specific data",Test is between within and above the canopy,NA
3,Kalcounis_1999,"Kalcounis, M., Hobson, K., Brigham, R., & Hecker, K. (1999). Bat Activity in the Boreal Forest: Importance of Stand Type and Vertical Strata. Journal of Mammalogy, 80(2), 673-682. doi:10.2307/1383311",10.2307/1383311,https://drive.google.com/file/d/14gLAel9N9tpLk-bI-MVyJyVCN01rHJSI/view?usp=sharing,1,NA,Yes,NA,NA,Abundance (Passes- test statistic),Audio devices,Bats,NA,Canada,Unlogged,Summer,Jack Pine,400.0,15,54.2,-104.716667,1995.0,1995.0,Forest structure,"Stand type, speciec specific data",Test is between within and above the canopy,NA
3,Kalcounis_1999,"Kalcounis, M., Hobson, K., Brigham, R., & Hecker, K. (1999). Bat Activity in the Boreal Forest: Importance of Stand Type and Vertical Strata. Journal of Mammalogy, 80(2), 673-682. doi:10.2307/1383311",10.2307/1383311,https://drive.google.com/file/d/14gLAel9N9tpLk-bI-MVyJyVCN01rHJSI/view?usp=sharing,1,NA,Yes,NA,NA,Abundance (Passes- test statistic),Audio devices,Bats,NA,Canada,Unlogged,Summer,Jack Pine,400.0,15,54.2,-104.716667,1995.0,1995.0,Forest structure,"Stand type, speciec specific data",Test is between within and above the canopy,NA
1,Latta_1998,"Latta, S. C., & Wunderle Jr, J. M. (1998). The Assemblage of Birds Foraging in Native West Indian Pine (Pinus occidentalis) Forests of the Dominican Republic during the Nonbreeding Season 1. Biotropica, 30(4), 645-656.",10.1111/j.1744-7429.1998.tb00104.x,https://drive.google.com/file/d/1UImUp0P4YeNDw8Ak7eQhBfhNQRl7IvOX/view?usp=sharing,3,3 - Data as mean observation height per species,No,NA,NA,"Richness, possibly abundance - Currently in continuous gradient",Human observation,Birds,NA,Dominican Republic,Unlogged,Non-breeding season,Pine forest,800.0,15,16.1,-70.8,34243.0,34790.0,"Vegetation structure, food resources","Vegetation stratification, guild and species specific foraging data",Foraging - not perch height   -   6 locations at two separate sites at different elevations combined - only species above a certain threshold of occurence were used (23 of 63),NA
1,Lentijo_2005,"Lentijo, G. M., & Kattan, G. H. (2005). Estratificación vertical de las aves en una plantación mono específica y en bosque nativo en la cordillera central de Colombia. Ornitología Colombiana, 3, 51-61.",NA,https://drive.google.com/file/d/1D6OEkNOBy9oxo0xDvVZ2XuDNjykGmZlZ/view?usp=sharing,2,NA,No,NA,NA,"Abundance (easy - Figure 3 - 5 strata), Richness (appendix - continuous)",Human observation,Birds,NA,Colombia,Unlogged,Unknown,Humid forest,1950.0,15,4.733333,-75.583333,37196.0,37347.0,Forest structure,"Tree classes, individual species/guild data",NA,NA
1,Pech-Canche_2011,"Pech-Canche, J. M., Estrella, E., López-Castillo, D. L., Hernández-Betancourt, S. F., & Moreno, C. E. (2011). Complementarity and efficiency of bat capture methods in a lowland tropical dry forest of Yucatán, Mexico. Revista Mexicana de Biodiversidad, 82(3), 896-903.",NA,https://drive.google.com/file/d/1uZekVDTzhy4MNoPA8oUKQ6qmeHsYQRQ5/view?usp=sharing,1,NA,No,17,151,"Abundance, Richness - 2 categories of height",Mist nets,Bats,NA,Mexico,Unlogged,Sampling combined across the year,Tropical dry forest,100.0,15,21.092222,-89.5975,38657.0,38991.0,NA,"Guild, species data",NA,NA
